admin_info,as_top,attrs,badge_info,can_view_contacts,category_id,category_name,category_slug,count_images,details,event_params,fb_view_content_data,guid,id,image_obj,images,images_count,is_boost,is_cv,is_inspected,is_job,is_owner,is_top,labels,message_url,paid_info,price_obj,price_title,region,region_id,region_item_text,region_name,region_parent_name,region_slug,short_description,slug,status,title,title_labels,tops_count,url,user_id
{},False,"[{'name': 'Property size', 'value': 64, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 2, 'unit': None, 'semantic_value': '2 bedrooms'}, {'name': 'Bathrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bathroom'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,9,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ-1 መኝታ 64 ካሬ ስፋት
 ➚ወለል መሬት ላይ 
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ሁለተኛ መኝታ የወጣለት 
 ➚ቦይለር ያለው
 ➚የውሃ...",{'listing_options': ['filters']},"{'content_name': 'Furnished 2bdrm Condo in Ayat Mekedonia/ Kibr, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['ntqb5bhL8oQvYhjaIFFjl4PX'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",ntqb5bhL8oQvYhjaIFFjl4PX,1885502,"{'url': 'https://pictures-ethiopia.jijistatic.com/6387398_MzAwLTY2OC04YzM4YWRmNmU0.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/6387398_MzAwLTY2OC04YzM4YWRmNmU0.webp', 'center': None, 'size': [300, 668]}]",9,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2Ffurnished-2bdrm-condo-in-ayat-mekedonia-kibr-yeka-for-rent-ntqb5bhL8oQvYhjaIFFjl4PX.html%3Fpage%3D3%26pos%3D5%26cur_pos%3D5%26ads_per_page%3D13%26ads_count%3D245%26lid%3D2_Xv8uehyv-jlE57,{},"{'value': 16000, 'view': 'ETB 16,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 16,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ-1 መኝታ 64 ካሬ ስፋት
 ➚ወለል መሬት ላይ 
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ሁለተኛ መኝታ የወጣለት 
 ➚ቦይለር ያለው
 ➚የውሃ...",furnished-2bdrm-condo-in-ayat-mekedonia-kibr-yeka-for-rent,active,"Furnished 2bdrm Condo in Ayat Mekedonia/ Kibr, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/furnished-2bdrm-condo-in-ayat-mekedonia-kibr-yeka-for-rent-ntqb5bhL8oQvYhjaIFFjl4PX.html?page=3&pos=5&cur_pos=5&ads_per_page=13&ads_count=245&lid=2_Xv8uehyv-jlE57,833350
{},False,"[{'name': 'Property size', 'value': 76, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 2, 'unit': None, 'semantic_value': '2 bedrooms'}, {'name': 'Bathrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bathroom'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,5,"የሚከራይ ኮንደሚኒየም 
 ➚ባለሁለት መኝታ 76 ካሬ ስፋት
 ➚ወለል 4ኛ ፎቅ ላይ 
 ➚ ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት
 ➚ ቁም-ሳጥን...",{'listing_options': ['filters']},"{'content_name': 'Furnished 2bdrm Condo in Ayat Mekedonia/ Kibr, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['uDusLn277Pqd24UJOLO5Ko41'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",uDusLn277Pqd24UJOLO5Ko41,1823097,"{'url': 'https://pictures-ethiopia.jijistatic.com/6184398_MzAwLTY2OC1hODEyYTAwYjg3.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/6184398_MzAwLTY2OC1hODEyYTAwYjg3.webp', 'center': None, 'size': [300, 668]}]",5,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2Ffurnished-2bdrm-condo-in-ayat-mekedonia-kibr-yeka-for-rent-uDusLn277Pqd24UJOLO5Ko41.html%3Fpage%3D3%26pos%3D6%26cur_pos%3D6%26ads_per_page%3D13%26ads_count%3D245%26lid%3D2_Xv8uehyv-jlE57,{},"{'value': 14000, 'view': 'ETB 14,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 14,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"የሚከራይ ኮንደሚኒየም 
 ➚ባለሁለት መኝታ 76 ካሬ ስፋት
 ➚ወለል 4ኛ ፎቅ ላይ 
 ➚ ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት
 ➚ ቁም-ሳጥን...",furnished-2bdrm-condo-in-ayat-mekedonia-kibr-yeka-for-rent,active,"Furnished 2bdrm Condo in Ayat Mekedonia/ Kibr, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/furnished-2bdrm-condo-in-ayat-mekedonia-kibr-yeka-for-rent-uDusLn277Pqd24UJOLO5Ko41.html?page=3&pos=6&cur_pos=6&ads_per_page=13&ads_count=245&lid=2_Xv8uehyv-jlE57,833350
{},False,"[{'name': 'Property size', 'value': 72, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 2, 'unit': None, 'semantic_value': '2 bedrooms'}, {'name': 'Bathrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bathroom'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,6,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_2 መኝታ 74 ካሬ ስፋት
 ➚ወለል 5ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 አድራሻ: አያት መቄዶንያ/ክብር ደመና
 ዋጋ...",{'listing_options': ['filters']},"{'content_name': 'Furnished 2bdrm Condo in Ayat Mekedonia (Kibr, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['fJEFTEkm3XlNGKsGKE9ZZg8u'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",fJEFTEkm3XlNGKsGKE9ZZg8u,1953215,"{'url': 'https://pictures-ethiopia.jijistatic.com/6602726_MzAwLTY2OC1kY2VkNWEyOGQ1.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/6602726_MzAwLTY2OC1kY2VkNWEyOGQ1.webp', 'center': None, 'size': [300, 668]}]",6,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2Ffurnished-2bdrm-condo-in-ayat-mekedonia-kibr-yeka-for-rent-fJEFTEkm3XlNGKsGKE9ZZg8u.html%3Fpage%3D3%26pos%3D7%26cur_pos%3D7%26ads_per_page%3D13%26ads_count%3D245%26lid%3D2_Xv8uehyv-jlE57,{},"{'value': 10000, 'view': 'ETB 10,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 10,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_2 መኝታ 74 ካሬ ስፋት
 ➚ወለል 5ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 አድራሻ: አያት መቄዶንያ/ክብር ደመና
 ዋጋ...",furnished-2bdrm-condo-in-ayat-mekedonia-kibr-yeka-for-rent,active,"Furnished 2bdrm Condo in Ayat Mekedonia (Kibr, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/furnished-2bdrm-condo-in-ayat-mekedonia-kibr-yeka-for-rent-fJEFTEkm3XlNGKsGKE9ZZg8u.html?page=3&pos=7&cur_pos=7&ads_per_page=13&ads_count=245&lid=2_Xv8uehyv-jlE57,833350
{},False,"[{'name': 'Property size', 'value': 59, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bedroom'}, {'name': 'Bathrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bathroom'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,5,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ-1 መኝታ 59 ካሬ ስፋት
 ➚ወለል 6ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት 
 ➚ቁም-ሳጥን የገባለት
...",{'listing_options': ['filters']},"{'content_name': 'Furnished 1bdrm Condo in Ayat 49, 40/60, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['mdYCNRfNt7HPBo0Ue4ajjsjd'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",mdYCNRfNt7HPBo0Ue4ajjsjd,1929276,"{'url': 'https://pictures-ethiopia.jijistatic.com/6526786_MzAwLTY2OC02NDgzN2M5MTU5.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/6526786_MzAwLTY2OC02NDgzN2M5MTU5.webp', 'center': None, 'size': [300, 668]}]",5,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2Ffurnished-1bdrm-condo-in-ayat-49-40-60-yeka-for-rent-mdYCNRfNt7HPBo0Ue4ajjsjd.html%3Fpage%3D3%26pos%3D8%26cur_pos%3D8%26ads_per_page%3D13%26ads_count%3D245%26lid%3D2_Xv8uehyv-jlE57,{},"{'value': 17000, 'view': 'ETB 17,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 17,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ-1 መኝታ 59 ካሬ ስፋት
 ➚ወለል 6ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት 
 ➚ቁም-ሳጥን የገባለት
...",furnished-1bdrm-condo-in-ayat-49-40-60-yeka-for-rent,active,"Furnished 1bdrm Condo in Ayat 49, 40/60, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/furnished-1bdrm-condo-in-ayat-49-40-60-yeka-for-rent-mdYCNRfNt7HPBo0Ue4ajjsjd.html?page=3&pos=8&cur_pos=8&ads_per_page=13&ads_count=245&lid=2_Xv8uehyv-jlE57,833350
{},False,"[{'name': 'Property size', 'value': 74, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 2, 'unit': None, 'semantic_value': '2 bedrooms'}, {'name': 'Bathrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bathroom'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,7,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_2 መኝታ 74 ካሬ ስፋት
 ➚ወለል 3ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 አድራሻ አያት መቄዶንያ 
  ዋጋ 12,000
 
...",{'listing_options': ['filters']},"{'content_name': 'Furnished 2bdrm Condo in Ayat Mekedonia, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['1tjbeS6HysTiDb6HJ5G89Jvv'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",1tjbeS6HysTiDb6HJ5G89Jvv,2188433,"{'url': 'https://pictures-ethiopia.jijistatic.com/7369296_MzAwLTY2OC0zOGY2YzUwZjQ4.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/7369296_MzAwLTY2OC0zOGY2YzUwZjQ4.webp', 'center': None, 'size': [300, 668]}]",7,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2Ffurnished-2bdrm-condo-in-ayat-mekedonia-yeka-for-rent-1tjbeS6HysTiDb6HJ5G89Jvv.html%3Fpage%3D3%26pos%3D9%26cur_pos%3D9%26ads_per_page%3D13%26ads_count%3D245%26lid%3D2_Xv8uehyv-jlE57,{},"{'value': 12000, 'view': 'ETB 12,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 12,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_2 መኝታ 74 ካሬ ስፋት
 ➚ወለል 3ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 አድራሻ አያት መቄዶንያ 
  ዋጋ...",furnished-2bdrm-condo-in-ayat-mekedonia-yeka-for-rent,active,"Furnished 2bdrm Condo in Ayat Mekedonia, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/furnished-2bdrm-condo-in-ayat-mekedonia-yeka-for-rent-1tjbeS6HysTiDb6HJ5G89Jvv.html?page=3&pos=9&cur_pos=9&ads_per_page=13&ads_count=245&lid=2_Xv8uehyv-jlE57,833350
{},False,"[{'name': 'Property size', 'value': 88, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 2, 'unit': None, 'semantic_value': '2 bedrooms'}, {'name': 'Bathrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bathroom'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,7,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ-2 መኝታ 88 ካሬ ስፋት
 ➚ወለል 3ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት
 ለታክሲ መሰለፍ የለም
...",{'listing_options': ['filters']},"{'content_name': 'Furnished 2bdrm Condo in Ayat 49,40/60, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['hfJjgVUJKPy7RHUUGcWszmjd'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",hfJjgVUJKPy7RHUUGcWszmjd,1907166,"{'url': 'https://pictures-ethiopia.jijistatic.com/6466321_MzAwLTY2Ny1mY2MxYzM4OWQy.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/6466321_MzAwLTY2Ny1mY2MxYzM4OWQy.webp', 'center': None, 'size': [300, 667]}]",7,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2Ffurnished-2bdrm-condo-in-ayat-49-40-60-yeka-for-rent-hfJjgVUJKPy7RHUUGcWszmjd.html%3Fpage%3D3%26pos%3D10%26cur_pos%3D10%26ads_per_page%3D13%26ads_count%3D245%26lid%3D2_Xv8uehyv-jlE57,{},"{'value': 20000, 'view': 'ETB 20,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 20,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ-2 መኝታ 88 ካሬ ስፋት
 ➚ወለል 3ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት
 ለታክሲ መሰለፍ የለም
...",furnished-2bdrm-condo-in-ayat-49-40-60-yeka-for-rent,active,"Furnished 2bdrm Condo in Ayat 49,40/60, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/furnished-2bdrm-condo-in-ayat-49-40-60-yeka-for-rent-hfJjgVUJKPy7RHUUGcWszmjd.html?page=3&pos=10&cur_pos=10&ads_per_page=13&ads_count=245&lid=2_Xv8uehyv-jlE57,833350
{},False,"[{'name': 'Property size', 'value': 105, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 3, 'unit': None, 'semantic_value': '3 bedrooms'}, {'name': 'Bathrooms', 'value': 2, 'unit': None, 'semantic_value': '2 bathrooms'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,5,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_3 መኝታ 105 ካሬ ስፋት
 ➚ወለል 2ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት
 ➚ቁም-ሳጥን የገባለት...",{'listing_options': ['filters']},"{'content_name': 'Furnished 3bdrm Condo in Ayat 49, 40/60, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['x5ZVs4wpI3NuhzcsjfV1dHHU'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",x5ZVs4wpI3NuhzcsjfV1dHHU,2179719,"{'url': 'https://pictures-ethiopia.jijistatic.com/7340829_MzAwLTY2OC0xNjYxY2JlNGEy.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/7340829_MzAwLTY2OC0xNjYxY2JlNGEy.webp', 'center': None, 'size': [300, 668]}]",5,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2Ffurnished-3bdrm-condo-in-ayat-49-40-60-yeka-for-rent-x5ZVs4wpI3NuhzcsjfV1dHHU.html%3Fpage%3D3%26pos%3D11%26cur_pos%3D11%26ads_per_page%3D13%26ads_count%3D245%26lid%3D2_Xv8uehyv-jlE57,{},"{'value': 25000, 'view': 'ETB 25,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 25,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_3 መኝታ 105 ካሬ ስፋት
 ➚ወለል 2ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት
 ➚ቁም-ሳጥን የገባለት...",furnished-3bdrm-condo-in-ayat-49-40-60-yeka-for-rent,active,"Furnished 3bdrm Condo in Ayat 49, 40/60, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/furnished-3bdrm-condo-in-ayat-49-40-60-yeka-for-rent-x5ZVs4wpI3NuhzcsjfV1dHHU.html?page=3&pos=11&cur_pos=11&ads_per_page=13&ads_count=245&lid=2_Xv8uehyv-jlE57,833350
{},False,"[{'name': 'Property size', 'value': 34, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bedroom'}, {'name': 'Bathrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bathroom'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,6,"!!ለሽያጭ የቀረበ የኮንዶሚኒየም ቤት!!
ስቱዲዮ
4ኛ ላይ
በወር እስከ 9,000 ይከራያል
29-34 ካሬ
ነፋሻማ ቦታ
አድራሻ ቃሊቲ ቱሉ ዲምቱ 
ለትራንስፖርት...",{'listing_options': ['filters']},"{'content_name': 'Furnished 1bdrm Condo in Tulu Dimtu, Akaky Kaliti for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['1p8GxfHgJPCOkLfQiYTePaT2'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",1p8GxfHgJPCOkLfQiYTePaT2,2313595,"{'url': 'https://pictures-ethiopia.jijistatic.com/7790352_MzAwLTQwMC05MGNiODZlY2Fl.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/7790352_MzAwLTQwMC05MGNiODZlY2Fl.webp', 'center': None, 'size': [300, 400]}]",6,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fakaky-kaliti%2Fhouses-apartments-for-rent%2Ffurnished-1bdrm-condo-in-tulu-dimtu-akaky-kaliti-for-rent-1p8GxfHgJPCOkLfQiYTePaT2.html%3Fpage%3D3%26pos%3D12%26cur_pos%3D12%26ads_per_page%3D13%26ads_count%3D245%26lid%3D2_Xv8uehyv-jlE57,{},"{'value': 1750000, 'view': 'ETB 1,750,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 1,750,000 per month","Addis Ababa, Akaky Kaliti",13,"Addis Ababa, Akaky Kaliti",Akaky Kaliti,Addis Ababa,akaky-kaliti,"!!ለሽያጭ የቀረበ የኮንዶሚኒየም ቤት!!
ስቱዲዮ
4ኛ ላይ
በወር እስከ 9,000 ይከራያል
29-34 ካሬ
ነፋሻማ ቦታ
አድራሻ ቃሊቲ ቱሉ ዲምቱ 
ለትራንስፖርት...",furnished-1bdrm-condo-in-tulu-dimtu-akaky-kaliti-for-rent,active,"Furnished 1bdrm Condo in Tulu Dimtu, Akaky Kaliti for rent",[],0,/akaky-kaliti/houses-apartments-for-rent/furnished-1bdrm-condo-in-tulu-dimtu-akaky-kaliti-for-rent-1p8GxfHgJPCOkLfQiYTePaT2.html?page=3&pos=12&cur_pos=12&ads_per_page=13&ads_count=245&lid=2_Xv8uehyv-jlE57,560932
{},False,"[{'name': 'Property size', 'value': 64, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 2, 'unit': None, 'semantic_value': '2 bedrooms'}, {'name': 'Bathrooms', 'value': 2, 'unit': None, 'semantic_value': '2 bathrooms'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,8,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_1 መኝታ 64 ካሬ ስፋት
 ➚ወለል 1ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ሁለተኛ መኝታ የወጣለት
 ➚ኪችን ካብኔት የገባለት...",{'listing_options': ['filters']},"{'content_name': 'Furnished 2bdrm Condo in Ayat Mekedonia, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['BIOJLldBLMQcXC6MkbTVFCks'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",BIOJLldBLMQcXC6MkbTVFCks,2290092,"{'url': 'https://pictures-ethiopia.jijistatic.com/7711049_MzAwLTY2OC03MDkyYTcwMTEw.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/7711049_MzAwLTY2OC03MDkyYTcwMTEw.webp', 'center': None, 'size': [300, 668]}]",8,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2Ffurnished-2bdrm-condo-in-ayat-mekedonia-yeka-for-rent-BIOJLldBLMQcXC6MkbTVFCks.html%3Fpage%3D3%26pos%3D13%26cur_pos%3D13%26ads_per_page%3D13%26ads_count%3D245%26lid%3D2_Xv8uehyv-jlE57,{},"{'value': 15000, 'view': 'ETB 15,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 15,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_1 መኝታ 64 ካሬ ስፋት
 ➚ወለል 1ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ሁለተኛ መኝታ የወጣለት
 ➚ኪችን ካብኔት የገባለት...",furnished-2bdrm-condo-in-ayat-mekedonia-yeka-for-rent,active,"Furnished 2bdrm Condo in Ayat Mekedonia, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/furnished-2bdrm-condo-in-ayat-mekedonia-yeka-for-rent-BIOJLldBLMQcXC6MkbTVFCks.html?page=3&pos=13&cur_pos=13&ads_per_page=13&ads_count=245&lid=2_Xv8uehyv-jlE57,833350
{},False,"[{'name': 'Listing by', 'value': 'Agent', 'unit': None}, {'name': 'Property size', 'value': 81, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 2, 'unit': None, 'semantic_value': '2 bedrooms'}, {'name': 'Bathrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bathroom'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,5,"የሚከራይ ኮንደሚኒየም 
 ►ባለሁለት መኝታ 80 ካሬ
 ►ወለል አንደኛ ላይ
 ► ሙሉ ሴራሚክስ የተሠራ
 ► አስፋልት ዳር 
 ► ለትራንስፖርት ምቹ መሠለፍ...",{'listing_options': ['filters']},"{'content_name': 'Furnished 2bdrm Condo in Kibr Demena Site, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['zJECogJu3xzuKExwkPo5Yb5i'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",zJECogJu3xzuKExwkPo5Yb5i,1634232,"{'url': 'https://pictures-ethiopia.jijistatic.com/5557535_MzAwLTY2OC1jNGE5MTIyZWI5LTE.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/5557535_MzAwLTY2OC1jNGE5MTIyZWI5LTE.webp', 'center': None, 'size': [300, 668]}]",5,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2Ffurnished-2bdrm-condo-in-kibr-demena-site-yeka-for-rent-zJECogJu3xzuKExwkPo5Yb5i.html%3Fpage%3D4%26pos%3D1%26cur_pos%3D1%26ads_per_page%3D13%26ads_count%3D245%26lid%3DRQLuX1wVpwqDvgRY,{},"{'value': 15000, 'view': 'ETB 15,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 15,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"የሚከራይ ኮንደሚኒየም 
 ►ባለሁለት መኝታ 80 ካሬ
 ►ወለል አንደኛ ላይ
 ► ሙሉ ሴራሚክስ የተሠራ
 ► አስፋልት ዳር 
 ► ለትራንስፖርት ምቹ መሠለፍ...",furnished-2bdrm-condo-in-kibr-demena-site-yeka-for-rent,active,"Furnished 2bdrm Condo in Kibr Demena Site, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/furnished-2bdrm-condo-in-kibr-demena-site-yeka-for-rent-zJECogJu3xzuKExwkPo5Yb5i.html?page=4&pos=1&cur_pos=1&ads_per_page=13&ads_count=245&lid=RQLuX1wVpwqDvgRY,833350
